Open,High,Low,Close,Volume,TradingDate
25000.0,25200.0,24800.0,25000.0,3149000,2022-03-03
25000.0,25750.0,25000.0,25400.0,2181900,2022-03-04
25350.0,25350.0,24850.0,24900.0,3002100,2022-03-07
24700.0,25800.0,24550.0,25200.0,3556300,2022-03-08
25200.0,25500.0,24800.0,25000.0,1877100,2022-03-09
25400.0,26500.0,25200.0,26200.0,5220700,2022-03-10
26200.0,26200.0,25700.0,25800.0,3302400,2022-03-11
25600.0,26500.0,25600.0,26150.0,5080600,2022-03-14
26150.0,26700.0,26100.0,26150.0,3315400,2022-03-15
26600.0,26600.0,25700.0,25700.0,4013300,2022-03-16
25700.0,25950.0,25000.0,25600.0,2675900,2022-03-17
25700.0,25850.0,25300.0,25350.0,2556500,2022-03-18
25350.0,25350.0,25050.0,25200.0,2922400,2022-03-21
25100.0,25650.0,25050.0,25300.0,1830700,2022-03-22
25300.0,25350.0,25150.0,25200.0,2079400,2022-03-23
25100.0,25700.0,25050.0,25450.0,3041300,2022-03-24
25450.0,25700.0,25350.0,25350.0,1600300,2022-03-25
25350.0,25350.0,24700.0,24950.0,3047000,2022-03-28
24900.0,25350.0,24850.0,25100.0,2584900,2022-03-29
25000.0,25300.0,24900.0,24900.0,2364300,2022-03-30
24850.0,25100.0,24850.0,24900.0,1322000,2022-03-31
24800.0,25250.0,24650.0,25050.0,1926000,2022-04-01
25000.0,25050.0,24650.0,24900.0,2564000,2022-04-04
24850.0,25500.0,24850.0,25200.0,1914600,2022-04-05
25200.0,25200.0,24900.0,24950.0,1382700,2022-04-06
24950.0,25000.0,24700.0,24700.0,1458500,2022-04-07
24700.0,24850.0,24050.0,24100.0,2567100,2022-04-08
24500.0,24500.0,24000.0,24000.0,1663900,2022-04-12
24000.0,24250.0,23400.0,23850.0,1763900,2022-04-13
23900.0,24400.0,23900.0,24000.0,995000,2022-04-14
24000.0,24100.0,23400.0,23400.0,1619000,2022-04-15
23400.0,23400.0,22450.0,22550.0,2324400,2022-04-18
22200.0,23000.0,22200.0,22300.0,1727700,2022-04-19
22300.0,22850.0,22300.0,22550.0,1727300,2022-04-20
22550.0,22550.0,21300.0,22300.0,2011800,2022-04-21
22300.0,23000.0,21750.0,21900.0,2540300,2022-04-22
21900.0,22400.0,20700.0,20700.0,1980600,2022-04-25
20700.0,21500.0,20000.0,21500.0,1797200,2022-04-26
21700.0,21850.0,21150.0,21850.0,717100,2022-04-27
22000.0,22000.0,21550.0,21700.0,934200,2022-04-28
21700.0,21800.0,21550.0,21750.0,1417400,2022-04-29
21750.0,22800.0,21750.0,22300.0,1341900,2022-05-04
22650.0,22650.0,21650.0,21950.0,880200,2022-05-05
21500.0,21650.0,21000.0,21000.0,1179000,2022-05-06
20700.0,20800.0,19550.0,19550.0,2926600,2022-05-09
19550.0,20100.0,18600.0,20100.0,965000,2022-05-10
20500.0,20500.0,20050.0,20300.0,682100,2022-05-11
20100.0,20300.0,19000.0,19000.0,1320300,2022-05-12
19000.0,19100.0,17700.0,17750.0,1721500,2022-05-13
18000.0,18900.0,17850.0,18100.0,1226600,2022-05-16
18100.0,19350.0,17800.0,19200.0,1721500,2022-05-17
19500.0,19500.0,18800.0,18800.0,1136000,2022-05-18
18350.0,18600.0,18200.0,18350.0,973200,2022-05-19
18350.0,18600.0,18250.0,18400.0,967000,2022-05-20
18400.0,18450.0,17700.0,17850.0,1874700,2022-05-23
17850.0,17850.0,17000.0,17400.0,1682900,2022-05-24
17500.0,17900.0,17100.0,17800.0,1347800,2022-05-25
17800.0,18350.0,17700.0,17850.0,1006800,2022-05-26
17850.0,18600.0,17850.0,18600.0,2084900,2022-05-27
18600.0,19200.0,18600.0,19150.0,1508100,2022-05-30
19150.0,19250.0,18550.0,18650.0,1471400,2022-05-31
18600.0,18700.0,18300.0,18600.0,984200,2022-06-01
18450.0,18500.0,18000.0,18000.0,1450800,2022-06-02
18000.0,18400.0,17900.0,18050.0,944600,2022-06-03
18050.0,18400.0,17900.0,17900.0,1108100,2022-06-06
17900.0,17900.0,17400.0,17650.0,1296900,2022-06-07
17600.0,18350.0,17600.0,18050.0,1217900,2022-06-08
18050.0,18550.0,17950.0,18500.0,1320100,2022-06-09
18200.0,18500.0,18000.0,18000.0,960500,2022-06-10
17200.0,17650.0,17100.0,17100.0,1993500,2022-06-13
17000.0,17400.0,17000.0,17100.0,1129900,2022-06-14
17200.0,17300.0,16050.0,16150.0,1679600,2022-06-15
16200.0,16950.0,16150.0,16250.0,982000,2022-06-16
15900.0,15900.0,15150.0,15600.0,2157800,2022-06-17
15600.0,15600.0,14550.0,14600.0,1809400,2022-06-20
