Open,High,Low,Close,Volume,TradingDate
55895.0,55965.0,55478.0,55478.0,1950200,2021-04-02
55895.0,55965.0,54852.0,55339.0,1487000,2021-04-05
54992.0,55617.0,54992.0,55200.0,1505800,2021-04-06
55061.0,55409.0,54992.0,55339.0,1503800,2021-04-07
55756.0,56034.0,55270.0,55339.0,1609800,2021-04-08
55548.0,57703.0,55548.0,57077.0,3970400,2021-04-09
57286.0,57286.0,56660.0,57077.0,2022500,2021-04-12
57008.0,57147.0,55965.0,56104.0,2038100,2021-04-13
55617.0,56312.0,55270.0,56312.0,2530600,2021-04-14
56312.0,56591.0,55478.0,55617.0,2096200,2021-04-15
55478.0,56451.0,54783.0,55409.0,2194600,2021-04-16
55617.0,56660.0,55270.0,56660.0,2380800,2021-04-19
56869.0,59024.0,56730.0,57633.0,4742800,2021-04-20
57077.0,58329.0,55617.0,55617.0,2271200,2021-04-22
55617.0,57703.0,55409.0,57703.0,3166400,2021-04-23
57355.0,57564.0,55965.0,56312.0,2551300,2021-04-26
55895.0,56591.0,55687.0,56104.0,1287100,2021-04-27
55687.0,56521.0,55687.0,56173.0,1366700,2021-04-28
56173.0,56869.0,56173.0,56243.0,2095500,2021-04-29
55617.0,58050.0,55617.0,57633.0,2362100,2021-05-04
58468.0,58746.0,57494.0,57633.0,2321300,2021-05-05
57703.0,58050.0,57147.0,57494.0,1969000,2021-05-06
57494.0,58398.0,57216.0,57703.0,2705900,2021-05-07
57772.0,59788.0,57703.0,59649.0,4504300,2021-05-10
59788.0,60206.0,59232.0,59232.0,2078700,2021-05-11
59093.0,59371.0,58607.0,59371.0,1844500,2021-05-12
59093.0,59371.0,58398.0,58398.0,2558300,2021-05-13
58607.0,59928.0,58468.0,58954.0,1858700,2021-05-14
59649.0,60206.0,59232.0,59580.0,1744500,2021-05-17
60067.0,60762.0,59928.0,60484.0,2133500,2021-05-18
60831.0,63334.0,60345.0,63126.0,2876300,2021-05-19
63126.0,66393.0,62847.0,66393.0,3523900,2021-05-20
65559.0,67158.0,64655.0,65211.0,3222700,2021-05-21
65211.0,65281.0,64029.0,65003.0,2669500,2021-05-24
65003.0,66184.0,64516.0,65211.0,2156300,2021-05-25
65489.0,66393.0,65142.0,66254.0,1992800,2021-05-26
66254.0,66324.0,65003.0,65211.0,1745800,2021-05-27
65559.0,66045.0,65142.0,65906.0,1874300,2021-05-28
66393.0,68131.0,65837.0,68062.0,3237700,2021-05-31
71000.0,71484.0,70273.0,70353.0,3495000,2021-06-01
70353.0,70677.0,68657.0,69061.0,3053900,2021-06-02
68657.0,68980.0,68092.0,68819.0,3190800,2021-06-03
68657.0,68738.0,67688.0,68415.0,3820600,2021-06-04
68334.0,68415.0,65426.0,66799.0,3711200,2021-06-07
66234.0,67042.0,65103.0,65265.0,3486000,2021-06-08
65103.0,66315.0,63811.0,65992.0,3576100,2021-06-09
65992.0,66638.0,65426.0,66153.0,2214900,2021-06-10
65830.0,67769.0,65669.0,67446.0,2359600,2021-06-11
67365.0,68334.0,67042.0,67688.0,2547600,2021-06-14
67688.0,68253.0,67203.0,67203.0,1778700,2021-06-15
67284.0,68334.0,66799.0,67123.0,2462000,2021-06-16
66315.0,67123.0,66315.0,66719.0,2236400,2021-06-17
67123.0,68011.0,66799.0,67688.0,1681700,2021-06-18
67526.0,69707.0,67203.0,69142.0,3878300,2021-06-21
69546.0,69950.0,68980.0,68980.0,1760300,2021-06-22
68900.0,69142.0,67930.0,68576.0,1599900,2021-06-23
68576.0,68576.0,67769.0,68415.0,1657800,2021-06-24
68415.0,68980.0,68011.0,68819.0,1503400,2021-06-25
69465.0,69546.0,68980.0,69223.0,1858800,2021-06-28
69950.0,71888.0,69707.0,71565.0,4897800,2021-06-29
71888.0,71969.0,71080.0,71080.0,1651100,2021-06-30
71161.0,71807.0,71080.0,71807.0,1700100,2021-07-01
72130.0,74715.0,71807.0,74231.0,3873500,2021-07-02
76169.0,76735.0,73504.0,74877.0,2934200,2021-07-05
74715.0,75119.0,70273.0,70273.0,2640500,2021-07-06
70273.0,73504.0,68657.0,73100.0,4910200,2021-07-07
73019.0,73100.0,71888.0,72534.0,2375400,2021-07-08
72373.0,74311.0,71727.0,72454.0,2947000,2021-07-09
71727.0,72454.0,67526.0,69546.0,6764400,2021-07-12
70192.0,70515.0,68657.0,70273.0,2207400,2021-07-13
70757.0,70757.0,68415.0,68819.0,2433500,2021-07-14
68415.0,69950.0,68415.0,68980.0,2714600,2021-07-15
69384.0,71080.0,69061.0,70111.0,2285700,2021-07-16
68819.0,69788.0,68253.0,68415.0,3288800,2021-07-19
68496.0,70111.0,67769.0,70111.0,2553700,2021-07-20
70111.0,71000.0,69546.0,69950.0,3369200,2021-07-21
69627.0,72373.0,69627.0,72211.0,4445600,2021-07-22
72211.0,75038.0,71646.0,73100.0,6755700,2021-07-23
72938.0,75846.0,72857.0,75684.0,5773100,2021-07-26
76250.0,76654.0,74715.0,75281.0,5007000,2021-07-27
74958.0,75684.0,74069.0,74311.0,3346700,2021-07-28
74311.0,75846.0,74069.0,75442.0,3712900,2021-07-29
75523.0,76573.0,74958.0,75927.0,4525900,2021-07-30
75927.0,78027.0,75927.0,77219.0,4275900,2021-08-02
77381.0,77542.0,76492.0,77381.0,3607200,2021-08-03
77462.0,77704.0,76654.0,77219.0,2818400,2021-08-04
76896.0,78350.0,76654.0,78027.0,2485600,2021-08-05
78188.0,78512.0,77381.0,78027.0,3413900,2021-08-06
78350.0,78915.0,77462.0,78754.0,2934500,2021-08-09
79400.0,79481.0,78835.0,78996.0,2680700,2021-08-10
78915.0,78996.0,77623.0,77623.0,4883200,2021-08-11
77381.0,77542.0,75442.0,75765.0,8399400,2021-08-12
75200.0,76735.0,75119.0,76735.0,3618700,2021-08-13
77549.0,77712.0,77059.0,77222.0,1906800,2021-08-16
76814.0,77222.0,76324.0,76569.0,2801700,2021-08-17
76569.0,77467.0,76569.0,76733.0,1951000,2021-08-18
77549.0,77549.0,76569.0,77141.0,2721600,2021-08-19
77141.0,77304.0,74365.0,75753.0,4349300,2021-08-20
75508.0,75508.0,74284.0,74284.0,3436600,2021-08-23
74692.0,75100.0,73386.0,75018.0,3081500,2021-08-24
75426.0,75426.0,74284.0,75018.0,1344000,2021-08-25
75100.0,75835.0,74447.0,74610.0,1758700,2021-08-26
74284.0,75100.0,73957.0,75100.0,1896200,2021-08-27
75916.0,75916.0,75182.0,75263.0,1494800,2021-08-30
75345.0,76079.0,75100.0,75426.0,1952500,2021-08-31
75182.0,75916.0,75182.0,75426.0,1353300,2021-09-01
75426.0,77467.0,75345.0,77467.0,3124600,2021-09-06
77794.0,77794.0,76324.0,76324.0,2290600,2021-09-07
76324.0,76896.0,75753.0,75998.0,1453800,2021-09-08
75998.0,76651.0,75753.0,76079.0,1393700,2021-09-09
76243.0,77059.0,76243.0,76324.0,1440100,2021-09-10
76406.0,76733.0,75835.0,75916.0,1600000,2021-09-13
76161.0,77304.0,75916.0,76569.0,2523200,2021-09-14
76569.0,77059.0,76161.0,76814.0,1690100,2021-09-15
77059.0,77549.0,76896.0,77304.0,1924700,2021-09-16
77957.0,79181.0,77875.0,78120.0,3325700,2021-09-17
78365.0,78528.0,76814.0,77059.0,2526100,2021-09-20
76243.0,76733.0,75508.0,76324.0,2697100,2021-09-21
76079.0,76243.0,75671.0,76079.0,2027200,2021-09-22
76079.0,76569.0,75916.0,75998.0,1394200,2021-09-23
76079.0,76079.0,75671.0,75671.0,1449000,2021-09-24
75835.0,76324.0,75182.0,75182.0,1546100,2021-09-27
74855.0,75916.0,74692.0,75916.0,1393500,2021-09-28
75916.0,76243.0,75345.0,76079.0,1177400,2021-09-29
76324.0,76651.0,75916.0,75916.0,996900,2021-09-30
75835.0,75998.0,75508.0,75835.0,1055400,2021-10-01
75916.0,77712.0,75426.0,77222.0,2277800,2021-10-04
77549.0,78365.0,77059.0,77059.0,1392800,2021-10-05
77141.0,77304.0,76488.0,77059.0,1571300,2021-10-06
77467.0,77549.0,76814.0,76977.0,1497000,2021-10-07
77549.0,81222.0,77059.0,80732.0,8305600,2021-10-08
80814.0,81059.0,80243.0,80977.0,2295500,2021-10-11
80977.0,80977.0,80406.0,80814.0,1125300,2021-10-12
80814.0,82855.0,80406.0,81141.0,3232500,2021-10-13
81141.0,81630.0,80324.0,80651.0,1824200,2021-10-14
81141.0,81712.0,80324.0,80732.0,1702500,2021-10-15
80814.0,81630.0,80488.0,80814.0,2264100,2021-10-18
80814.0,81222.0,80488.0,80488.0,1534300,2021-10-19
80569.0,81222.0,78855.0,79671.0,2248600,2021-10-20
80324.0,80406.0,78937.0,78937.0,2283600,2021-10-21
79181.0,79508.0,78447.0,78528.0,2023400,2021-10-22
78528.0,78528.0,77467.0,77467.0,2938500,2021-10-25
77549.0,79100.0,76977.0,79100.0,1855700,2021-10-26
79018.0,80161.0,78773.0,80161.0,2326700,2021-10-27
80161.0,80324.0,79345.0,79998.0,1644700,2021-10-28
79998.0,79998.0,79100.0,79100.0,2382700,2021-10-29
79508.0,79508.0,78039.0,78202.0,2855800,2021-11-01
77957.0,79181.0,77957.0,78447.0,2109100,2021-11-02
78528.0,78937.0,77712.0,78447.0,2680100,2021-11-03
78447.0,79018.0,78120.0,78365.0,1761300,2021-11-04
78528.0,79834.0,78365.0,79671.0,2169900,2021-11-05
79671.0,80406.0,79426.0,79508.0,1687900,2021-11-08
79590.0,79671.0,78365.0,78692.0,1845900,2021-11-09
78692.0,79181.0,78283.0,79181.0,1592400,2021-11-10
79181.0,79998.0,78202.0,78365.0,2122200,2021-11-11
78528.0,80161.0,78283.0,79998.0,2240300,2021-11-12
80406.0,80406.0,79426.0,79426.0,1908900,2021-11-15
79426.0,81222.0,79018.0,80243.0,3506200,2021-11-16
80243.0,80324.0,79998.0,80243.0,1186200,2021-11-17
80243.0,80569.0,78773.0,78773.0,2005000,2021-11-18
79590.0,79834.0,77630.0,77794.0,2481300,2021-11-19
77957.0,78365.0,77549.0,77549.0,1670100,2021-11-22
77549.0,78855.0,77467.0,78855.0,1150800,2021-11-23
78937.0,80324.0,78692.0,79916.0,2445600,2021-11-24
80406.0,83100.0,80243.0,81630.0,5487400,2021-11-25
81712.0,82283.0,80651.0,80732.0,1996200,2021-11-26
79590.0,80732.0,79590.0,80079.0,1993000,2021-11-29
80079.0,80406.0,79181.0,79263.0,2563100,2021-11-30
79590.0,80488.0,78937.0,80161.0,1254900,2021-12-01
79671.0,80243.0,79345.0,79345.0,952900,2021-12-02
79834.0,79834.0,77957.0,77957.0,2009700,2021-12-03
77957.0,78773.0,76896.0,77141.0,2393800,2021-12-06
77549.0,78365.0,77141.0,78365.0,1451000,2021-12-07
78773.0,78773.0,77549.0,78039.0,1064800,2021-12-08
77630.0,79181.0,77630.0,79181.0,993100,2021-12-09
78692.0,79181.0,77875.0,78202.0,1160000,2021-12-10
78773.0,78773.0,78039.0,78365.0,900200,2021-12-13
78365.0,78692.0,77875.0,78120.0,1144500,2021-12-14
78120.0,78610.0,78039.0,78283.0,808400,2021-12-15
79590.0,79590.0,77957.0,77957.0,1245000,2021-12-16
78039.0,79181.0,77957.0,78692.0,1152100,2021-12-17
78773.0,78773.0,77957.0,78202.0,1019800,2021-12-20
78120.0,78283.0,77630.0,77712.0,1112300,2021-12-21
77549.0,77875.0,77222.0,77549.0,1670500,2021-12-22
77549.0,77549.0,75916.0,76079.0,1930300,2021-12-23
76324.0,77141.0,75753.0,76569.0,1186700,2021-12-24
76896.0,77549.0,76161.0,77141.0,793700,2021-12-27
77141.0,77467.0,76814.0,77141.0,567300,2021-12-28
77386.0,77386.0,76406.0,76406.0,912200,2021-12-29
76488.0,76977.0,76324.0,76406.0,810800,2021-12-30
76569.0,77059.0,75916.0,75916.0,1607400,2021-12-31
76243.0,76896.0,76161.0,76324.0,1935000,2022-01-04
76488.0,76896.0,76324.0,76406.0,1193800,2022-01-05
76406.0,76733.0,76324.0,76324.0,1192400,2022-01-06
75998.0,76488.0,75998.0,76243.0,1016800,2022-01-07
76079.0,76324.0,75018.0,75100.0,1882400,2022-01-10
75100.0,75263.0,72733.0,73059.0,2509300,2022-01-11
72733.0,73957.0,72243.0,73141.0,1740700,2022-01-12
74202.0,75671.0,73304.0,75182.0,1811800,2022-01-13
74855.0,75182.0,74202.0,74528.0,686700,2022-01-14
73875.0,74528.0,72651.0,72651.0,1568400,2022-01-17
72080.0,73141.0,71835.0,71916.0,1209900,2022-01-18
71916.0,72814.0,71835.0,72080.0,744900,2022-01-19
72161.0,74284.0,72080.0,72488.0,1334600,2022-01-20
72651.0,73304.0,71998.0,71998.0,841200,2022-01-21
71998.0,72243.0,69386.0,69631.0,2024200,2022-01-24
69549.0,71427.0,68569.0,70610.0,1192600,2022-01-25
71018.0,71018.0,69794.0,70202.0,913600,2022-01-26
70202.0,70773.0,69712.0,70120.0,719600,2022-01-27
70202.0,73059.0,70120.0,73059.0,1552300,2022-01-28
73467.0,73549.0,72651.0,73059.0,518400,2022-02-07
73059.0,74937.0,73059.0,73957.0,845100,2022-02-08
74855.0,74855.0,73957.0,74039.0,1142700,2022-02-09
74610.0,75100.0,73631.0,75100.0,974900,2022-02-10
74937.0,75426.0,74610.0,74773.0,641600,2022-02-11
74284.0,74773.0,73794.0,74284.0,774100,2022-02-14
74284.0,74855.0,73875.0,74365.0,655400,2022-02-15
74855.0,75508.0,74528.0,74528.0,614200,2022-02-16
75018.0,75753.0,74284.0,75753.0,853700,2022-02-17
75345.0,75508.0,74855.0,75263.0,618800,2022-02-18
75263.0,76733.0,75100.0,76324.0,1386000,2022-02-21
75916.0,76161.0,75100.0,75835.0,1158200,2022-02-22
75590.0,76651.0,75590.0,75916.0,973800,2022-02-23
75916.0,76324.0,73467.0,75100.0,1349600,2022-02-24
75426.0,76243.0,75182.0,75345.0,1059900,2022-02-25
75345.0,76324.0,75345.0,76161.0,1504600,2022-02-28
76733.0,76733.0,75508.0,76243.0,1101900,2022-03-01
75916.0,76243.0,75671.0,75998.0,1088900,2022-03-02
76079.0,76733.0,76079.0,76243.0,957600,2022-03-03
76161.0,76569.0,75916.0,76324.0,1343800,2022-03-04
75998.0,76651.0,75263.0,76569.0,1698000,2022-03-07
76569.0,77875.0,75590.0,77386.0,2227500,2022-03-08
77222.0,78773.0,77222.0,77957.0,2204000,2022-03-09
78610.0,78610.0,77222.0,77222.0,778700,2022-03-10
77141.0,77222.0,75671.0,76079.0,1139000,2022-03-11
75916.0,75916.0,73875.0,74937.0,1943000,2022-03-14
74937.0,74937.0,73304.0,74284.0,1872000,2022-03-15
74365.0,75345.0,73875.0,74773.0,1139600,2022-03-16
74937.0,75671.0,74692.0,75100.0,1180600,2022-03-17
75916.0,78855.0,75916.0,77630.0,2815100,2022-03-18
77712.0,78365.0,77549.0,77794.0,1560700,2022-03-21
78365.0,79181.0,77875.0,78692.0,2079200,2022-03-22
78773.0,79590.0,78365.0,78773.0,1975800,2022-03-23
78365.0,79345.0,77794.0,78365.0,1823700,2022-03-24
78447.0,78773.0,78039.0,78120.0,1228100,2022-03-25
77957.0,80569.0,77712.0,80079.0,3501600,2022-03-28
80488.0,85630.0,80488.0,85630.0,8224300,2022-03-29
86365.0,87589.0,85304.0,86528.0,2830700,2022-03-30
86120.0,90283.0,85385.0,87344.0,3472300,2022-03-31
87263.0,90610.0,86610.0,90610.0,4317300,2022-04-01
92650.0,92650.0,89222.0,89222.0,2687800,2022-04-04
89059.0,91099.0,88977.0,88977.0,1863900,2022-04-05
88487.0,93059.0,88487.0,92242.0,4179000,2022-04-06
92814.0,95426.0,91508.0,92487.0,3915200,2022-04-07
92487.0,92977.0,88569.0,88569.0,4069700,2022-04-08
88977.0,91018.0,87018.0,89630.0,3162100,2022-04-12
89793.0,93957.0,89630.0,93957.0,3322800,2022-04-13
94038.0,97058.0,94038.0,95181.0,3529400,2022-04-14
93957.0,96242.0,93059.0,93875.0,3121400,2022-04-15
93875.0,96814.0,93059.0,94283.0,3356100,2022-04-18
95099.0,95507.0,91426.0,91426.0,4731000,2022-04-19
91426.0,92242.0,89467.0,91426.0,3295000,2022-04-20
90773.0,94610.0,90773.0,91426.0,4068500,2022-04-21
91834.0,92977.0,86528.0,90691.0,5708900,2022-04-22
89875.0,90528.0,84406.0,84406.0,4605900,2022-04-25
81794.0,85712.0,79181.0,85140.0,5431400,2022-04-26
83671.0,84896.0,82038.0,84079.0,2529700,2022-04-27
83998.0,87181.0,83671.0,86120.0,2530400,2022-04-28
85712.0,87426.0,85059.0,85712.0,3991500,2022-04-29
85630.0,86447.0,84977.0,85304.0,1598400,2022-05-04
85385.0,86120.0,83181.0,85467.0,2194900,2022-05-05
83508.0,84896.0,81794.0,81794.0,2430900,2022-05-06
80243.0,80814.0,76733.0,76733.0,4499100,2022-05-09
76733.0,80651.0,75100.0,80324.0,2816700,2022-05-10
79998.0,83181.0,79018.0,83181.0,1667700,2022-05-11
81059.0,83181.0,77549.0,78039.0,2591500,2022-05-12
78447.0,80814.0,75998.0,76406.0,4103700,2022-05-13
79590.0,79590.0,76079.0,76079.0,1740900,2022-05-16
75916.0,81385.0,75508.0,81385.0,2045800,2022-05-17
81385.0,81712.0,79590.0,79753.0,1934400,2022-05-18
77630.0,79753.0,77630.0,79181.0,1228600,2022-05-19
79753.0,80732.0,79181.0,79590.0,1410400,2022-05-20
80161.0,80161.0,78447.0,78773.0,1136900,2022-05-23
78773.0,80161.0,78365.0,80161.0,1384700,2022-05-24
81222.0,85712.0,80569.0,85712.0,3770800,2022-05-25
85875.0,87426.0,85385.0,86202.0,1426400,2022-05-26
86202.0,91426.0,86120.0,91263.0,3878400,2022-05-27
90691.0,91752.0,89140.0,90855.0,2496900,2022-05-30
90855.0,90855.0,87753.0,89712.0,2157000,2022-05-31
89712.0,92161.0,89630.0,91263.0,2036500,2022-06-01
92079.0,93712.0,90691.0,91018.0,2292800,2022-06-02
91018.0,93059.0,90528.0,93059.0,1755900,2022-06-03
93059.0,94691.0,91426.0,92242.0,2558200,2022-06-06
91997.0,94365.0,88651.0,94365.0,3908000,2022-06-07
94936.0,95997.0,93467.0,93875.0,2660400,2022-06-08
94283.0,94610.0,92487.0,94120.0,1706300,2022-06-09
92569.0,93630.0,89793.0,89793.0,2972500,2022-06-10
86988.0,89756.0,85011.0,85209.0,3393300,2022-06-13
85011.0,88866.0,84517.0,88075.0,2308300,2022-06-14
89558.0,89558.0,86988.0,89459.0,1762600,2022-06-15
89954.0,92721.0,89163.0,90942.0,2517500,2022-06-16
89262.0,91535.0,87977.0,90942.0,2321400,2022-06-17
92425.0,93413.0,90250.0,90942.0,2483900,2022-06-20
91337.0,92425.0,87977.0,88075.0,2460200,2022-06-21
88767.0,89360.0,83429.0,83528.0,2971400,2022-06-22
83034.0,85802.0,82737.0,84517.0,2022500,2022-06-23
85110.0,86790.0,84517.0,84517.0,902400,2022-06-24
85406.0,86889.0,84912.0,85505.0,1254800,2022-06-27
88471.0,89163.0,86197.0,88668.0,2296600,2022-06-28
87878.0,88965.0,87186.0,88965.0,1182600,2022-06-29
88471.0,88866.0,85209.0,85209.0,1506500,2022-06-30
86000.0,87779.0,83825.0,86988.0,1696500,2022-07-01
87482.0,87482.0,85011.0,85703.0,1005500,2022-07-04
86790.0,86790.0,84418.0,84418.0,1395600,2022-07-05
83133.0,84912.0,82540.0,82540.0,2232400,2022-07-06
82935.0,83627.0,82144.0,82144.0,1286300,2022-07-07
82935.0,83034.0,82144.0,82639.0,910400,2022-07-08
83627.0,83627.0,81848.0,81848.0,998100,2022-07-11
81848.0,82540.0,81749.0,82540.0,602800,2022-07-12
83034.0,83034.0,81551.0,81551.0,1140700,2022-07-13
81848.0,82540.0,81255.0,81848.0,891300,2022-07-14
83034.0,83034.0,81255.0,81255.0,1382300,2022-07-15
81848.0,83528.0,81354.0,82046.0,1264900,2022-07-18
81947.0,82046.0,81255.0,82046.0,1185400,2022-07-19
84023.0,84912.0,83034.0,83924.0,2848900,2022-07-20
84912.0,84912.0,83528.0,84023.0,1804200,2022-07-21
85406.0,85505.0,84121.0,84121.0,1307200,2022-07-22
86000.0,86000.0,84121.0,84418.0,2245900,2022-07-25
85011.0,85011.0,83825.0,83825.0,1128800,2022-07-26
83627.0,84220.0,83429.0,84220.0,771100,2022-07-27
84220.0,84813.0,82144.0,83924.0,1664800,2022-07-28
84121.0,84220.0,82540.0,82540.0,1941800,2022-07-29
83034.0,83232.0,82144.0,83034.0,1815100,2022-08-01
83034.0,84121.0,82540.0,84023.0,1879700,2022-08-02
84023.0,84220.0,83232.0,83825.0,2249500,2022-08-03
84121.0,85604.0,83924.0,85110.0,3046800,2022-08-04
85110.0,86197.0,84616.0,84813.0,1773100,2022-08-05
84912.0,85406.0,84319.0,85011.0,1586800,2022-08-08
85011.0,86494.0,84714.0,85209.0,2320800,2022-08-09
85308.0,85703.0,85011.0,85011.0,1121400,2022-08-10
85209.0,85802.0,84714.0,85011.0,1852800,2022-08-11
84714.0,85505.0,84714.0,85505.0,1243100,2022-08-12
85604.0,88075.0,85604.0,87878.0,3085000,2022-08-15
87878.0,88372.0,87087.0,87680.0,1382800,2022-08-16
87977.0,88075.0,86988.0,87285.0,1506200,2022-08-17
86889.0,88668.0,86889.0,87285.0,2552900,2022-08-18
86988.0,87482.0,85209.0,85901.0,1957600,2022-08-19
85604.0,86296.0,84912.0,85802.0,1634000,2022-08-22
85110.0,86000.0,85110.0,86000.0,1085700,2022-08-23
86500.0,86800.0,86100.0,86200.0,1008000,2022-08-24
86200.0,86700.0,86000.0,86300.0,1143900,2022-08-25
86400.0,87800.0,86300.0,87200.0,1936600,2022-08-26
87000.0,87000.0,84700.0,86500.0,2228000,2022-08-29
86500.0,87000.0,86000.0,86400.0,1153200,2022-08-30
85800.0,87000.0,85800.0,86600.0,1173700,2022-08-31
86500.0,86700.0,85900.0,86200.0,1020900,2022-09-05
86000.0,86400.0,85800.0,85800.0,1171600,2022-09-06
85500.0,85900.0,84000.0,84000.0,2236400,2022-09-07
84100.0,85000.0,83800.0,84300.0,1135600,2022-09-08
84600.0,85000.0,84300.0,84300.0,1145400,2022-09-09
85100.0,85200.0,84300.0,84600.0,741003,2022-09-12
85000.0,85300.0,84300.0,84600.0,1046400,2022-09-13
83500.0,84500.0,83500.0,84000.0,1309200,2022-09-14
84500.0,84500.0,83700.0,83700.0,780500,2022-09-15
83700.0,83900.0,82500.0,82500.0,1360100,2022-09-16
82500.0,83600.0,81900.0,83100.0,1783700,2022-09-19
83100.0,83800.0,82300.0,83400.0,575000,2022-09-20
83300.0,83300.0,82300.0,82300.0,775400,2022-09-21
82000.0,83000.0,81900.0,82900.0,1172400,2022-09-22
83100.0,83100.0,82100.0,82400.0,840600,2022-09-23
81500.0,82000.0,80300.0,81500.0,1863600,2022-09-26
82000.0,82000.0,80500.0,80500.0,932900,2022-09-27
80100.0,80400.0,78000.0,78000.0,2052319,2022-09-28
79800.0,80100.0,77000.0,77000.0,1306874,2022-09-29
77000.0,80800.0,76900.0,80500.0,2115328,2022-09-30
79600.0,80300.0,76400.0,77000.0,1250717,2022-10-03
78000.0,79000.0,77200.0,77500.0,2043505,2022-10-04
79000.0,79500.0,78400.0,78400.0,973961,2022-10-05
78900.0,78900.0,76500.0,76500.0,1269026,2022-10-06
76200.0,76200.0,74000.0,74000.0,2066184,2022-10-07
73500.0,75500.0,72100.0,74000.0,1629697,2022-10-10
74000.0,74000.0,71000.0,71000.0,1596971,2022-10-11
71000.0,73300.0,71000.0,72400.0,1466379,2022-10-12
72200.0,73000.0,71500.0,73000.0,830864,2022-10-13
74400.0,74500.0,73600.0,74000.0,846734,2022-10-14
73500.0,73900.0,72600.0,73800.0,709751,2022-10-17
74000.0,75300.0,74000.0,74900.0,880847,2022-10-18
74900.0,76200.0,74700.0,75500.0,1025903,2022-10-19
75800.0,78500.0,75300.0,77800.0,1733758,2022-10-20
77700.0,77700.0,73900.0,73900.0,1569208,2022-10-21
73900.0,74500.0,71000.0,71100.0,1429975,2022-10-24
71400.0,74500.0,71100.0,73200.0,1567991,2022-10-25
